2023-04-08 06:00:31.917 INFO  (qtp229995302-62) [ x:ir] o.a.s.c.SolrCore Opening new SolrCore at [C:\Users\sanat\Desktop\CS\Year 4\IR\IR Project\CZ4034-Information-Retrieval\solr-9.2.0\server\solr\ir], dataDir=[C:\Users\sanat\Desktop\CS\Year 4\IR\IR Project\CZ4034-Information-Retrieval\solr-9.2.0\server\solr\ir\data\]
2023-04-08 06:00:32.198 INFO  (qtp229995302-62) [ x:ir] o.a.s.u.CommitTracker Hard AutoCommit: if uncommitted for 15000ms; 
2023-04-08 06:00:32.199 INFO  (qtp229995302-62) [ x:ir] o.a.s.u.CommitTracker Soft AutoCommit: disabled
2023-04-08 06:00:32.250 INFO  (qtp229995302-62) [ x:ir] o.a.s.r.ManagedResourceStorage File-based storage initialized to use dir: C:\Users\sanat\Desktop\CS\Year 4\IR\IR Project\CZ4034-Information-Retrieval\solr-9.2.0\server\solr\ir\conf
2023-04-08 06:00:32.254 INFO  (qtp229995302-62) [ x:ir] o.a.s.s.DirectSolrSpellChecker init: {name=default, field=_text_, classname=solr.DirectSolrSpellChecker, distanceMeasure=internal, maxEdits=2, minPrefix=1, maxInspections=5, minQueryLength=4, accuracy=0.5, maxQueryFrequency=0.01}
2023-04-08 06:00:32.259 INFO  (qtp229995302-62) [ x:ir] o.a.s.h.ReplicationHandler Commits will be reserved for 10000 ms
2023-04-08 06:00:32.260 INFO  (qtp229995302-62) [ x:ir] o.a.s.u.UpdateLog Could not find max version in index or recent updates, using new clock 1762586664380661760
2023-04-08 06:00:32.264 INFO  (searcherExecutor-24-thread-1-processing-ir) [ x:ir] o.a.s.c.QuerySenderListener QuerySenderListener done.
2023-04-08 06:00:32.264 INFO  (searcherExecutor-24-thread-1-processing-ir) [ x:ir] o.a.s.h.c.SpellCheckComponent Loading spell index for spellchecker: default
2023-04-08 06:00:32.305 INFO  (qtp229995302-62) [ x:ir] o.a.s.u.DefaultSolrCoreState New IndexWriter is ready to be used.
2023-04-08 06:00:32.308 INFO  (searcherExecutor-24-thread-1-processing-ir) [ x:ir] o.a.s.c.SolrCore Registered new searcher autowarm time: 0 ms
2023-04-08 06:00:32.324 INFO  (qtp229995302-62) [] o.a.s.c.S.Request webapp=/solr path=/schema params={wt=json&_=1680933558868} status=0 QTime=1784
2023-04-08 06:00:32.325 INFO  (qtp229995302-62) [] o.a.s.c.SolrCore CLOSING SolrCore org.apache.solr.core.SolrCore@25218394 ir
2023-04-08 06:00:32.326 INFO  (qtp229995302-62) [] o.a.s.m.SolrMetricManager Closing metric reporters for registry=solr.core.ir tag=SolrCore@25218394
2023-04-08 06:00:32.371 INFO  (searcherExecutor-24-thread-1-processing-ir) [ x:ir] o.a.s.c.QuerySenderListener QuerySenderListener done.
2023-04-08 06:00:32.393 INFO  (searcherExecutor-24-thread-1-processing-ir) [ x:ir] o.a.s.c.SolrCore Registered new searcher autowarm time: 48 ms
2023-04-08 06:00:33.959 INFO  (qtp229995302-85) [ x:ir] o.a.s.c.S.Request webapp=/solr path=/config params={wt=json&_=1680933558868} status=0 QTime=1
2023-04-08 06:00:33.973 INFO  (qtp229995302-61) [ x:ir] o.a.s.c.S.Request webapp=/solr path=/admin/luke params={show=schema&wt=json&_=1680933504844} status=0 QTime=10
2023-04-08 06:00:34.016 INFO  (qtp229995302-84) [ x:ir] o.a.s.c.S.Request webapp=/solr path=/admin/luke params={numTerms=0&wt=json&_=1680933504844} status=0 QTime=1
2023-04-08 06:01:08.480 INFO  (qtp229995302-61) [ x:ir] o.a.s.s.ManagedIndexSchema Upgraded to managed schema at C:\Users\sanat\Desktop\CS\Year 4\IR\IR Project\CZ4034-Information-Retrieval\solr-9.2.0\server\solr\ir\conf\managed-schema.xml
2023-04-08 06:01:08.516 INFO  (qtp229995302-61) [ x:ir] o.a.s.c.SolrConfig Using Lucene MatchVersion: 9.4.0
2023-04-08 06:01:08.549 INFO  (qtp229995302-61) [ x:ir] o.a.s.s.IndexSchema Schema name=default-config
2023-04-08 06:01:08.818 INFO  (qtp229995302-61) [ x:ir] o.a.s.s.IndexSchema Loaded schema default-config/1.6 with uniqueid field id
2023-04-08 06:01:08.818 INFO  (qtp229995302-61) [ x:ir] o.a.s.c.CoreContainer Reloading SolrCore 'ir' using configuration from instancedir C:\Users\sanat\Desktop\CS\Year 4\IR\IR Project\CZ4034-Information-Retrieval\solr-9.2.0\server\solr\ir
2023-04-08 06:01:08.998 INFO  (qtp229995302-61) [ x:ir] o.a.s.c.SolrCore Opening new SolrCore at [C:\Users\sanat\Desktop\CS\Year 4\IR\IR Project\CZ4034-Information-Retrieval\solr-9.2.0\server\solr\ir], dataDir=[C:\Users\sanat\Desktop\CS\Year 4\IR\IR Project\CZ4034-Information-Retrieval\solr-9.2.0\server\solr\ir\data\]
2023-04-08 06:01:09.156 INFO  (qtp229995302-61) [ x:ir] o.a.s.u.CommitTracker Hard AutoCommit: if uncommitted for 15000ms; 
2023-04-08 06:01:09.156 INFO  (qtp229995302-61) [ x:ir] o.a.s.u.CommitTracker Soft AutoCommit: disabled
2023-04-08 06:01:09.183 INFO  (qtp229995302-61) [ x:ir] o.a.s.r.ManagedResourceStorage File-based storage initialized to use dir: C:\Users\sanat\Desktop\CS\Year 4\IR\IR Project\CZ4034-Information-Retrieval\solr-9.2.0\server\solr\ir\conf
2023-04-08 06:01:09.185 INFO  (qtp229995302-61) [ x:ir] o.a.s.s.DirectSolrSpellChecker init: {name=default, field=_text_, classname=solr.DirectSolrSpellChecker, distanceMeasure=internal, maxEdits=2, minPrefix=1, maxInspections=5, minQueryLength=4, accuracy=0.5, maxQueryFrequency=0.01}
2023-04-08 06:01:09.189 INFO  (qtp229995302-61) [ x:ir] o.a.s.h.ReplicationHandler Commits will be reserved for 10000 ms
2023-04-08 06:01:09.189 INFO  (qtp229995302-61) [ x:ir] o.a.s.u.UpdateLog Could not find max version in index or recent updates, using new clock 1762586703103524864
2023-04-08 06:01:09.193 INFO  (searcherExecutor-29-thread-1-processing-ir) [ x:ir] o.a.s.c.QuerySenderListener QuerySenderListener done.
2023-04-08 06:01:09.194 INFO  (searcherExecutor-29-thread-1-processing-ir) [ x:ir] o.a.s.h.c.SpellCheckComponent Loading spell index for spellchecker: default
2023-04-08 06:01:09.210 INFO  (qtp229995302-61) [ x:ir] o.a.s.u.DefaultSolrCoreState New IndexWriter is ready to be used.
